0.2
1.0
20
1500
1	A	449.1	469.42
2	A	73.85	877.44
3	A	1126.57	505.59
4	A	600.99	1489.39
5	A	586.67	1175.71
6	A	58.94	1166.38
7	A	1203.51	1020.88
8	A	301.28	509.12
9	A	1434.55	654.81
10	A	1286.42	194.32
11	A	929.81	1061.53
12	A	681.32	1044.97
13	A	1392.98	829.71
14	A	784.19	826.44
15	A	1387.01	1056.04
16	A	1166.54	1166.86
17	A	322.65	194.02
18	A	1474.06	1495.09
19	A	1365.77	361.01
20	A	955.33	543.86
21	A	1002.76	579.62
22	A	794.47	1299.65
23	A	985.35	1392.72
24	A	1047.01	494.72
25	A	358.06	293.44
26	A	1151.7	1168.97
27	A	1132.37	1388.98
28	A	1099.12	264.51
29	A	794.45	7.02
30	A	955.8	570.33
31	A	277.97	1069.11
32	A	114.83	1481.75
33	A	1268.27	228.57
34	A	935.52	1440.52
35	A	1158.92	85.49
36	A	715.5	723.49
37	A	27.44	719.64
38	A	870.17	1072.65
39	A	1103.5	973.79
40	A	934.92	1056.65
41	A	1367.71	618.41
42	A	494.71	540.11
43	A	1491.79	290.38
44	A	1135.08	1374.13
45	A	80.77	292.35
46	A	1469.55	111.97
47	A	1000.99	1463.21
48	A	64.27	1363
49	A	1286.7	32.45
50	A	80.63	194.38
51	A	85.51	903.85
52	A	895.38	1439.5
53	A	1489.46	862.59
54	A	31.67	1475.84
55	A	752.44	260.08
56	A	1227.91	936.58
57	A	1097.77	900.37
58	A	358.2	39
59	A	1330.43	682.12
60	A	775.43	533.33
61	A	1062.83	763.13
62	A	655.1	1498.08
63	A	974.81	1214.51
64	A	642.04	579.24
65	A	1296.13	894.07
66	A	449.51	831.25
67	A	724.76	337.79
68	A	1249.18	1083.91
69	A	212.08	1438.3
70	A	332.36	1473.59
71	A	444.39	1174.41
72	A	648.51	708.45
73	A	995.04	811.06
74	A	1161.14	839.12
75	A	254.74	561.58
76	A	1076.78	1401.04
77	A	421.87	321.76
78	A	473.85	559.91
79	A	1465.58	808.31
80	A	502.14	723.37
81	A	894.77	1111.76
82	A	1266.47	90.33
83	A	1425.51	1153.2
84	A	1222.36	175.49
85	A	759.5	718.02
86	A	483.48	639.07
87	A	579.92	1467.57
88	A	743.91	547.81
89	A	718.07	676.01
90	A	605.39	425.31
91	A	1036.81	380.9
92	A	1172.11	583.72
93	A	931.94	1080.13
94	A	270.65	443.97
95	A	1507.71	87.85
96	A	466.28	1434.14
97	A	59.7	601.4
98	A	1436.76	545.26
99	A	586.42	662.93
100	A	963.54	594.01
101	A	699.05	1469.7
102	A	855.94	476.02
103	A	986.26	202.36
104	A	770.75	1144.83
105	A	1475.73	196.17
106	A	223.69	592.62
107	A	784.26	315.55
108	A	984	998.1
109	A	1255.33	236.76
110	A	1278.94	997.72
111	A	19.52	1295.17
112	A	316.99	1126.1
113	A	1002.8	890.48
114	A	1077.24	636.39
115	A	1.87	1446.9
116	A	585.3	90.15
117	A	175.86	783.71
118	A	1033.73	1196.06
119	A	518.32	1192.06
120	A	808.14	367.42
121	A	253.91	1071.67
122	A	1486.42	1127.09
123	A	642.78	793.86
124	A	561.08	73.97
125	A	1361.65	106.49
126	A	1178.95	1066.02
127	A	1038.15	1407.68
128	A	393.35	642.82
129	A	113.44	1289.85
130	A	974.57	862.04
131	A	532.1	1276.54
132	A	521.57	792.05
133	A	1363.33	321.67
134	A	1405.75	708.25
135	A	1456.08	239.78
136	A	1344.98	894.03
137	A	1428.9	8.12
138	A	1319.62	213.92
139	A	605.68	749.04
140	A	915.65	1064.2
141	A	446.95	888.85
142	A	942.53	918.4
143	A	109.86	659.49
144	A	682.85	294.51
145	A	1191.48	1069.26
146	A	1353.82	1229.86
147	A	163.76	473.81
148	A	1451.57	1424.84
149	A	771.28	923.11
150	A	807.14	692.04
151	A	916.63	1318.27
152	A	1035.64	733.4
153	A	439.8	1222.7
154	A	368.8	1396.86
155	A	192.89	1004.07
156	A	190.31	464.44
157	A	745.45	841.43
158	A	986.6	541.94
159	A	700.57	779.53
160	A	1441.85	156.42
161	A	1010.33	361.2
162	A	1408.08	1095.22
163	A	1210.31	937.66
164	A	1332.69	1318.93
165	A	698.51	1222.11
166	A	1009.09	1242.73
167	A	1031.98	358.91
168	A	1042.56	361.03
169	A	1047.24	467.45
170	A	585.37	1146.18
171	A	1201.58	642.78
172	A	1470.02	235.26
173	A	596.33	10.51
174	A	615.17	170.61
175	A	35.84	609.53
176	A	698.02	353.02
177	A	415.47	768.19
178	A	1173.41	1426.64
179	A	88.73	1063.84
180	A	223.1	332.32
181	A	725.61	1209.1
182	A	610.02	1121.65
183	A	1281.62	1398.97
184	A	544.5	75.23
185	A	1111.13	1475.01
186	A	1340.7	712.48
187	A	256.95	571.99
188	A	1370.78	819.65
189	A	474.97	509.98
190	A	1190.29	364.46
191	A	762.81	335.83
192	A	668.91	1260.85
193	A	1064.16	830.96
194	A	69.31	663.84
195	A	327.44	1070.88
196	A	1376.13	1401.53
197	A	1465.26	168.36
198	A	1198.45	1193.86
199	A	710.26	599.18
200	A	1021.43	8.07
201	A	1367.5	1407.83
202	A	1014.4	861.01
203	A	344.15	685.22
204	A	209.34	493.2
205	A	986.25	1154.71
206	A	285.09	916.44
207	A	670.45	86.36
208	A	814.56	1270.61
209	A	393.75	802.08
